node_id,canonical_firm_id,canonical_name,node_type,year,direct_exposure,cascading_exposure,dependency_concentration,structural_non_substitutability,intrinsic_risk,incident_signal,network_criticality,node_vulnerability,direct_exposure_norm,cascading_exposure_norm,dependency_concentration_norm,structural_non_substitutability_norm,composite_risk
22,FIRM_0032,Cerner,target_entity,2022,0.2170762171758148,0.0019787709497206705,1.0,0.5,0.0,0.0,0.054154007301232966,0.013538501825308242,0.9642857142857143,0.42857142857142855,0.6964285714285714,0.40476190476190477,0.7476190476190475
23,FIRM_0033,China Broadcasting Network,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
24,FIRM_0034,China Mobile,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
25,FIRM_0035,China Telecom,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
26,FIRM_0036,China Unicom,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
27,FIRM_0037,Cloud4C,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
29,FIRM_0039,Concept Engineering,target_entity,2022,0.08769788824718762,0.009273905111182887,1.0,0.5,0.0,0.0,0.08066184327915767,0.020165460819789417,0.7678571428571429,0.7797619047619048,0.6964285714285714,0.40476190476190477,0.7196428571428571
31,FIRM_0041,Couchbase,source_firm,2022,0.008605347166799681,0.0,0.35147836191845383,0.2,0.3,0.0,0.19461199546179253,0.19865299886544813,0.38095238095238093,0.19642857142857142,0.36904761904761907,0.06547619047619048,0.31011904761904757
36,FIRM_0048,Dell Technologies,target_entity,2022,0.03445345439522322,0.00347055350981754,1.0,0.5,0.0,0.0,0.04623339165214261,0.011558347913035652,0.4761904761904762,0.6071428571428572,0.6964285714285714,0.40476190476190477,0.5392857142857144
38,FIRM_0054,Ernst & Young,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.05506783719074222,0.0,0.013766959297685556,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
41,FIRM_0058,Fitbit,target_entity,2022,0.0013344186184638031,0.0,1.0,0.5,0.0,0.0,0.04533847073101654,0.011334617682754134,0.32142857142857145,0.19642857142857142,0.6964285714285714,0.40476190476190477,0.3797619047619048
42,FIRM_0059,Flex,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
43,FIRM_0060,GitHub,target_entity,2022,0.13436847214137054,0.013535158688288404,1.0,0.5,0.0,0.01675977653631285,0.05947689411002287,0.01905916766158393,0.9047619047619048,0.8452380952380952,0.6964285714285714,0.40476190476190477,0.8011904761904761
44,FIRM_0062,Google Cloud,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
45,FIRM_0063,Google DeepMind,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
47,FIRM_0066,Hercules Capital,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
48,FIRM_0067,Hewlett Packard Enterprise,target_entity,2022,0.03445345439522322,0.00347055350981754,1.0,0.5,0.0,0.05107741420590583,0.04623339165214261,0.02432770146451211,0.4761904761904762,0.6071428571428572,0.6964285714285714,0.40476190476190477,0.5392857142857144
49,FIRM_0069,IBM,source_firm,2022,0.0771622503527622,0.06296944519027711,0.17344395928538736,0.14285714285714285,0.3833333333333333,0.0,0.34189611236897116,0.27714069475890946,0.7142857142857143,0.9285714285714286,0.32142857142857145,0.04166666666666667,0.6113095238095239
53,FIRM_0075,JPMorgan Chase,target_entity,2022,0.1317599322493522,0.015270431457881943,1.0,0.5,0.0,0.0,0.27544127143191377,0.06886031785797844,0.869047619047619,0.869047619047619,0.6964285714285714,0.40476190476190477,0.7880952380952381
54,FIRM_0076,JPMorgan Chase Bank,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
56,FIRM_0079,Kyndryl,target_entity,2022,0.1321037311684135,0.03678067266814998,1.0,0.5,0.0,0.0007980845969672786,0.07468598234398703,0.018871016735238576,0.8928571428571429,0.9047619047619048,0.6964285714285714,0.40476190476190477,0.807142857142857
58,FIRM_0081,Lazada,target_entity,2022,0.20011744058575656,0.006409402461920161,1.0,0.5,0.0,0.0,0.0761942233170923,0.019048555829273076,0.9523809523809524,0.6904761904761905,0.6964285714285714,0.40476190476190477,0.794047619047619
60,FIRM_0083,Lenovo,target_entity,2022,0.03445345439522322,0.00347055350981754,1.0,0.5,0.0,0.0,0.04623339165214261,0.011558347913035652,0.4761904761904762,0.6071428571428572,0.6964285714285714,0.40476190476190477,0.5392857142857144
61,FIRM_0084,LinkedIn,target_entity,2022,0.157337441738186,0.015848861028166763,1.0,0.5,0.0,0.07581803671189145,0.0625213774336735,0.034584853536391236,0.9285714285714286,0.8809523809523809,0.6964285714285714,0.40476190476190477,0.8202380952380953
63,FIRM_0086,MGM Holdings,target_entity,2022,0.06591760052141647,0.005011272579266255,1.0,0.5,0.0,0.010375099760574621,0.0487619827444489,0.014784270626255881,0.6488095238095238,0.6369047619047619,0.6964285714285714,0.40476190476190477,0.631547619047619
66,FIRM_0091,Mandiant,target_entity,2022,0.003113643443082207,0.0,1.0,0.5,0.0,0.0039904229848363925,0.05023420948348304,0.013556158117079858,0.34523809523809523,0.19642857142857142,0.6964285714285714,0.40476190476190477,0.39166666666666666
67,FIRM_0092,Mango Excellent Media,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
68,FIRM_0093,MegaFon,target_entity,2022,0.19177921389468336,0.006142344026006821,1.0,0.5,0.0,0.0,0.07475557512332456,0.01868889378083114,0.9404761904761905,0.6785714285714286,0.6964285714285714,0.40476190476190477,0.7857142857142857
69,FIRM_0094,Meinian Onehealth,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
71,FIRM_0097,Microsoft,source_firm,2022,0.034705535098175394,0.2249695727160092,1.0,0.5,0.55,0.0023942537909018356,0.2757439220180267,0.34453454395223215,0.5,1.0,0.6964285714285714,0.40476190476190477,0.6297619047619047
72,FIRM_0098,Microsoft Azure,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
74,FIRM_0100,MongoDB,source_firm,2022,0.02226938746909157,0.03381688649760595,0.225251479542723,0.14285714285714285,0.3833333333333333,0.0,0.4240105438705859,0.2976693026343131,0.42857142857142855,0.8928571428571429,0.34523809523809523,0.04166666666666667,0.4660714285714286
80,FIRM_0107,NetApp,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
81,FIRM_0110,Nuance Communications,target_entity,2022,0.1492983023793006,0.015039065209209338,1.0,0.5,0.0,0.0023942537909018356,0.061455808270395776,0.0159625155153244,0.9166666666666667,0.8571428571428571,0.6964285714285714,0.40476190476190477,0.8095238095238094
82,FIRM_0113,One Medical,target_entity,2022,0.06591760052141647,0.005011272579266255,1.0,0.5,0.0,0.013567438148443736,0.0487619827444489,0.01558235522322316,0.6488095238095238,0.6369047619047619,0.6964285714285714,0.40476190476190477,0.631547619047619
83,FIRM_0114,Open source community,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
85,FIRM_0117,Oracle,source_firm,2022,0.0022486033519553074,0.0,1.0,0.5,0.4666666666666666,0.0,0.05337674473855212,0.24667751951797134,0.33333333333333337,0.19642857142857142,0.6964285714285714,0.40476190476190477,0.38571428571428573
86,FIRM_0118,Oracle Financial Services Software,target_entity,2022,0.07975906464414408,0.0007270484171322161,1.0,0.5,0.0,0.0,0.046254818339215645,0.011563704584803911,0.7321428571428571,0.3988095238095238,0.6964285714285714,0.40476190476190477,0.625595238095238
87,FIRM_0119,Oracle Japan,target_entity,2022,0.07975906464414408,0.0007270484171322161,1.0,0.5,0.0,0.0,0.046254818339215645,0.011563704584803911,0.7321428571428571,0.3988095238095238,0.6964285714285714,0.40476190476190477,0.625595238095238
91,FIRM_0123,Polliwog,target_entity,2022,0.0696158494333345,0.007361759727433839,1.0,0.5,0.0,0.0,0.07262160067864407,0.018155400169661016,0.6726190476190476,0.7321428571428571,0.6964285714285714,0.40476190476190477,0.6625
92,FIRM_0124,Powersim,target_entity,2022,0.0696158494333345,0.007361759727433839,1.0,0.5,0.0,0.0,0.07262160067864407,0.018155400169661016,0.6726190476190476,0.7321428571428571,0.6964285714285714,0.40476190476190477,0.6625
93,FIRM_0125,PricewaterhouseCoopers,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.174780526735834,0.0,0.0436951316839585,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
94,FIRM_0127,RapidMiner,target_entity,2022,0.08769788824718762,0.009273905111182887,1.0,0.5,0.0,0.0,0.08066184327915767,0.020165460819789417,0.7678571428571429,0.7797619047619048,0.6964285714285714,0.40476190476190477,0.7196428571428571
95,FIRM_0129,Red Hat,target_entity,2022,0.22725536970230575,0.063273045289265,1.0,0.5,0.0,0.0039904229848363925,0.09846912580387512,0.025614887197177878,0.9880952380952381,0.9404761904761905,0.6964285714285714,0.40476190476190477,0.8619047619047618
97,FIRM_0131,Rivian,target_entity,2022,0.1252434409906913,0.009521417900605886,1.0,0.5,0.0,0.08140462889066241,0.055147767214452914,0.03413809902627883,0.8452380952380952,0.7976190476190476,0.6964285714285714,0.40476190476190477,0.7619047619047618
98,FIRM_0132,SAP,source_firm,2022,0.02147626418287024,0.04562499999999999,0.6449704142011834,0.3333333333333333,0.4333333333333333,0.0,0.9583333333333333,0.45624999999999993,0.40476190476190477,0.9166666666666667,0.39285714285714285,0.08928571428571429,0.47321428571428575
99,FIRM_0133,SAP America,target_entity,2022,0.045625,0.002147626418287024,1.0,0.5,0.0,0.0,0.08534639751360387,0.021336599378400968,0.5773809523809524,0.49404761904761907,0.6964285714285714,0.40476190476190477,0.5672619047619049
100,FIRM_0134,SAP Ariba,target_entity,2022,0.045625,0.002147626418287024,1.0,0.5,0.0,0.00558659217877095,0.08534639751360387,0.022733247423093704,0.5773809523809524,0.49404761904761907,0.6964285714285714,0.40476190476190477,0.5672619047619049
102,FIRM_0136,SAP Concur,target_entity,2022,0.045625,0.002147626418287024,1.0,0.5,0.0,0.0,0.08534639751360387,0.021336599378400968,0.5773809523809524,0.49404761904761907,0.6964285714285714,0.40476190476190477,0.5672619047619049
103,FIRM_0137,SAP Deutschland,target_entity,2022,0.045625,0.002147626418287024,1.0,0.5,0.0,0.0,0.08534639751360387,0.021336599378400968,0.5773809523809524,0.49404761904761907,0.6964285714285714,0.40476190476190477,0.5672619047619049
104,FIRM_0138,SAP España,target_entity,2022,0.045625,0.002147626418287024,1.0,0.5,0.0,0.0,0.08534639751360387,0.021336599378400968,0.5773809523809524,0.49404761904761907,0.6964285714285714,0.40476190476190477,0.5672619047619049
105,FIRM_0139,SAP France,target_entity,2022,0.045625,0.002147626418287024,1.0,0.5,0.0,0.0,0.08534639751360387,0.021336599378400968,0.5773809523809524,0.49404761904761907,0.6964285714285714,0.40476190476190477,0.5672619047619049
106,FIRM_0140,SAP Italia,target_entity,2022,0.045625,0.002147626418287024,1.0,0.5,0.0,0.0,0.08534639751360387,0.021336599378400968,0.5773809523809524,0.49404761904761907,0.6964285714285714,0.40476190476190477,0.5672619047619049
108,FIRM_0142,SAP Nederland,target_entity,2022,0.045625,0.002147626418287024,1.0,0.5,0.0,0.0,0.08534639751360387,0.021336599378400968,0.5773809523809524,0.49404761904761907,0.6964285714285714,0.40476190476190477,0.5672619047619049
109,FIRM_0143,SAP Schweiz,target_entity,2022,0.045625,0.002147626418287024,1.0,0.5,0.0,0.0,0.08534639751360387,0.021336599378400968,0.5773809523809524,0.49404761904761907,0.6964285714285714,0.40476190476190477,0.5672619047619049
112,FIRM_0146,SAP UK,target_entity,2022,0.045625,0.002147626418287024,1.0,0.5,0.0,0.0,0.08534639751360387,0.021336599378400968,0.5773809523809524,0.49404761904761907,0.6964285714285714,0.40476190476190477,0.5672619047619049
113,FIRM_0148,STO Express,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
117,FIRM_0153,Silicon Valley Bank,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.018355945730247406,0.0,0.0045889864325618515,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
119,FIRM_0155,Snowflake,source_firm,2022,0.00436951316839585,0.0,0.3475432525951557,0.2,0.4166666666666667,0.0,0.17696900356675607,0.25257558422502235,0.36904761904761907,0.19642857142857142,0.35714285714285715,0.06547619047619048,0.30178571428571427
120,FIRM_0158,Streamlit,target_entity,2022,0.1077655826026762,0.0018643256185155628,1.0,0.5,0.0,0.0,0.06213373070480117,0.015533432676200292,0.8214285714285714,0.41666666666666663,0.6964285714285714,0.40476190476190477,0.6738095238095237
121,FIRM_0159,Sun Art Retail,target_entity,2022,0.09505578427823437,0.0030444661694120764,1.0,0.5,0.0,0.0,0.05806725607561884,0.01451681401890471,0.8035714285714286,0.5773809523809524,0.6964285714285714,0.40476190476190477,0.6970238095238096
122,FIRM_0162,Tencent Cloud,target_entity,2022,0.07094451712784464,0.005307537346800157,1.0,0.5,0.0,0.0,0.12148606141638296,0.03037151535409574,0.6964285714285714,0.6607142857142857,0.6964285714285714,0.40476190476190477,0.6601190476190476
123,FIRM_0163,Teradata,source_firm,2022,0.03849688602827381,0.06432348216390449,0.19344257350335184,0.1111111111111111,0.3666666666666667,0.0007980845969672786,0.5945401677774527,0.33216789642693834,0.5119047619047619,0.9523809523809524,0.33333333333333337,0.023809523809523808,0.5154761904761904
125,FIRM_0165,Toggled,target_entity,2022,0.027123058220779674,0.002868218075623573,1.0,0.5,0.0,0.0,0.05372703056743707,0.013431757641859268,0.44047619047619047,0.5595238095238095,0.6964285714285714,0.40476190476190477,0.5119047619047619
126,FIRM_0166,Trendyol,target_entity,2022,0.09505578427823437,0.0030444661694120764,1.0,0.5,0.0,0.0,0.05806725607561884,0.01451681401890471,0.8035714285714286,0.5773809523809524,0.6964285714285714,0.40476190476190477,0.6970238095238096
127,FIRM_0167,VK Company,target_entity,2022,0.22179682998254685,0.007103754395294846,1.0,0.5,0.0,0.0,0.0799347086208884,0.0199836771552221,0.9761904761904762,0.7142857142857143,0.6964285714285714,0.40476190476190477,0.8107142857142856
130,FIRM_0170,Waymo,target_entity,2022,0.0034250077873904283,0.0,1.0,0.5,0.0,0.0710295291300878,0.05109096376516468,0.03053012322381312,0.35714285714285715,0.19642857142857142,0.6964285714285714,0.40476190476190477,0.39761904761904765
131,FIRM_0171,Whole Foods Market,target_entity,2022,0.1290101610204865,0.009807776333706813,1.0,0.5,0.0,0.0,0.05555321384746904,0.01388830346186726,0.8571428571428571,0.8095238095238095,0.6964285714285714,0.40476190476190477,0.7702380952380953
133,FIRM_0174,World Programming,target_entity,2022,0.08588968436580229,0.00908269057280798,1.0,0.5,0.0,0.0,0.0798578190191063,0.019964454754776574,0.75,0.7619047619047619,0.6964285714285714,0.40476190476190477,0.7071428571428572
134,FIRM_0175,YTO Express,target_entity,2022,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.16071428571428573,0.19642857142857142,0.15476190476190477,0.8571428571428571,0.23630952380952383
136,FIRM_0177,ZeniMax Media,target_entity,2022,0.11139950254455508,0.011221456348410045,1.0,0.5,0.0,0.0,0.056432410786372234,0.014108102696593058,0.8333333333333333,0.8214285714285714,0.6964285714285714,0.40476190476190477,0.7607142857142856
137,FIRM_0178,iRobot,target_entity,2022,0.09134296072253426,0.0069441920026975254,1.0,0.5,0.0,0.05506783719074222,0.051498747517307764,0.026641646177012496,0.7857142857142857,0.7023809523809524,0.6964285714285714,0.40476190476190477,0.7130952380952381
