year,rank,focal_firm_id,focal_firm_name,node_type,composite_risk,main_risk_driver,direct_exposure_norm,cascading_exposure_norm,dependency_concentration_norm,structural_non_substitutability_norm,n_direct_upstream,n_twohop_upstream,path_type,upstream_firm_id,upstream_firm_name,intermediate_firm_id,intermediate_firm_name,edge_weight,relation_type,spillover_type,risk_language_score,contract_scale_score,no_alternative_flag,investment_flag,upstream_parent_group
2025,5,FIRM_0060,GitHub,target_entity,0.8091,Direct Exposure,0.9146,0.7805,0.75,0.4573,1,6,cascading_2hop,FIRM_0115,OpenAI,FIRM_0097,Microsoft,0.24,ai_provider→subsidiary,operational→operational,0.7,0.5,1.0,1.0,
2025,5,FIRM_0060,GitHub,target_entity,0.8091,Direct Exposure,0.9146,0.7805,0.75,0.4573,1,6,cascading_2hop,FIRM_0003,Activision Blizzard,FIRM_0097,Microsoft,0.13333,subsidiary→subsidiary,operational→operational,0.3,1.0,0.0,1.0,
2025,5,FIRM_0060,GitHub,target_entity,0.8091,Direct Exposure,0.9146,0.7805,0.75,0.4573,1,6,cascading_2hop,FIRM_0110,Nuance Communications,FIRM_0097,Microsoft,0.21333,subsidiary→subsidiary,operational→operational,0.3,1.0,1.0,1.0,
2025,5,FIRM_0060,GitHub,target_entity,0.8091,Direct Exposure,0.9146,0.7805,0.75,0.4573,1,6,cascading_2hop,FIRM_0084,LinkedIn,FIRM_0097,Microsoft,0.18667,subsidiary→subsidiary,operational→operational,0.3,0.5,1.0,1.0,
2025,5,FIRM_0060,GitHub,target_entity,0.8091,Direct Exposure,0.9146,0.7805,0.75,0.4573,1,6,cascading_2hop,FIRM_0060,GitHub,FIRM_0097,Microsoft,0.16,subsidiary→subsidiary,operational→operational,0.3,0.0,1.0,1.0,
2025,5,FIRM_0060,GitHub,target_entity,0.8091,Direct Exposure,0.9146,0.7805,0.75,0.4573,1,6,cascading_2hop,FIRM_0069,IBM,FIRM_0097,Microsoft,0.17333,partner→subsidiary,performance→operational,0.5,2.0,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,direct_1hop,FIRM_0069,IBM,,,0.7667,subsidiary,operational,0.2,3.0,1.0,1.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,direct_1hop,FIRM_0041,Couchbase,,,0.2167,partner,operational,0.25,1.0,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0012,Amazon Web Services,FIRM_0069,IBM,0.30667,partner→subsidiary,operational→operational,0.4,2.0,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0097,Microsoft,FIRM_0069,IBM,0.33222,partner→subsidiary,performance→operational,0.5,2.0,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0114,Open source community,FIRM_0069,IBM,0.35778,supplier→subsidiary,operational→operational,0.6,2.0,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0117,Oracle,FIRM_0069,IBM,0.28111,partner→subsidiary,operational→operational,0.3,2.0,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0121,Palo Alto Networks,FIRM_0069,IBM,0.15333,partner→subsidiary,security→operational,0.2,1.0,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0125,PricewaterhouseCoopers,FIRM_0069,IBM,0.38333,partner→subsidiary,governance→operational,0.1,2.0,1.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0132,SAP,FIRM_0069,IBM,0.28111,partner→subsidiary,operational→operational,0.3,2.0,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0149,Salesforce,FIRM_0069,IBM,0.17889,partner→subsidiary,operational→operational,0.3,1.0,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0012,Amazon Web Services,FIRM_0041,Couchbase,0.13722,cloud_provider→partner,operational→operational,0.8,2.0,0.0,1.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0013,Amdocs,FIRM_0041,Couchbase,0.05056,partner→partner,operational→operational,0.3,1.0,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0018,Apache Kafka,FIRM_0041,Couchbase,0.05056,software_vendor→partner,operational→operational,0.5,0.5,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0020,Apache Spark,FIRM_0041,Couchbase,0.05056,software_vendor→partner,operational→operational,0.5,0.5,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0050,Elasticsearch,FIRM_0041,Couchbase,0.05056,software_vendor→partner,operational→operational,0.5,0.5,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0062,Google Cloud,FIRM_0041,Couchbase,0.0975,cloud_provider→partner,operational→operational,0.75,1.5,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0098,Microsoft Azure,FIRM_0041,Couchbase,0.0975,cloud_provider→partner,operational→operational,0.75,1.5,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0125,PricewaterhouseCoopers,FIRM_0041,Couchbase,0.03611,supplier→partner,governance→operational,0.1,1.0,0.0,0.0,
2025,6,FIRM_0129,Red Hat,target_entity,0.797,Direct Exposure,0.9878,0.9756,0.4634,0.1524,2,17,cascading_2hop,FIRM_0129,Red Hat,FIRM_0041,Couchbase,0.04694,partner→partner,operational→operational,0.25,1.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,direct_1hop,FIRM_0100,MongoDB,,,0.4333,subsidiary,none,0.2,2.0,0.0,1.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0012,Amazon Web Services,FIRM_0100,MongoDB,0.42611,cloud_provider→subsidiary,operational→none,0.85,3.0,1.0,1.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0002,Accenture,FIRM_0100,MongoDB,0.08667,partner→subsidiary,none→none,0.2,1.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0005,Alibaba Cloud,FIRM_0100,MongoDB,0.11556,partner→subsidiary,governance→none,0.4,1.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0017,Anthropic,FIRM_0100,MongoDB,0.09389,partner→subsidiary,none→none,0.25,1.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0031,Capgemini,FIRM_0100,MongoDB,0.08667,partner→subsidiary,none→none,0.2,1.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0038,Cohere,FIRM_0100,MongoDB,0.09389,ai_provider→subsidiary,none→none,0.25,1.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0040,Confluent,FIRM_0100,MongoDB,0.08667,partner→subsidiary,none→none,0.2,1.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0055,Fireworks AI,FIRM_0100,MongoDB,0.09389,ai_provider→subsidiary,none→none,0.25,1.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0062,Google Cloud,FIRM_0100,MongoDB,0.22389,cloud_provider→subsidiary,operational→none,0.75,2.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0070,Infosys,FIRM_0100,MongoDB,0.08667,partner→subsidiary,none→none,0.2,1.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0080,LangChain,FIRM_0100,MongoDB,0.08667,partner→subsidiary,none→none,0.2,1.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0085,LlamaIndex,FIRM_0100,MongoDB,0.08667,partner→subsidiary,none→none,0.2,1.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0098,Microsoft Azure,FIRM_0100,MongoDB,0.22389,cloud_provider→subsidiary,operational→none,0.75,2.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0125,PricewaterhouseCoopers,FIRM_0100,MongoDB,0.07944,supplier→subsidiary,governance→none,0.15,1.0,0.0,0.0,
2025,7,FIRM_0168,Voyage AI,target_entity,0.7909,Direct Exposure,0.9024,0.7195,0.75,0.4573,1,15,cascading_2hop,FIRM_0162,Tencent Cloud,FIRM_0100,MongoDB,0.11556,partner→subsidiary,governance→none,0.4,1.0,0.0,0.0,
2025,8,FIRM_0012,Amazon Web Services,target_entity,0.7652,Cascading Exposure,0.7683,0.9268,0.75,0.4573,1,8,direct_1hop,FIRM_0069,IBM,,,0.4,partner,operational,0.4,2.0,0.0,0.0,
2025,8,FIRM_0012,Amazon Web Services,target_entity,0.7652,Cascading Exposure,0.7683,0.9268,0.75,0.4573,1,8,cascading_2hop,FIRM_0012,Amazon Web Services,FIRM_0069,IBM,0.16,partner→partner,operational→operational,0.4,2.0,0.0,0.0,
2025,8,FIRM_0012,Amazon Web Services,target_entity,0.7652,Cascading Exposure,0.7683,0.9268,0.75,0.4573,1,8,cascading_2hop,FIRM_0097,Microsoft,FIRM_0069,IBM,0.17333,partner→partner,performance→operational,0.5,2.0,0.0,0.0,
2025,8,FIRM_0012,Amazon Web Services,target_entity,0.7652,Cascading Exposure,0.7683,0.9268,0.75,0.4573,1,8,cascading_2hop,FIRM_0114,Open source community,FIRM_0069,IBM,0.18667,supplier→partner,operational→operational,0.6,2.0,0.0,0.0,
2025,8,FIRM_0012,Amazon Web Services,target_entity,0.7652,Cascading Exposure,0.7683,0.9268,0.75,0.4573,1,8,cascading_2hop,FIRM_0117,Oracle,FIRM_0069,IBM,0.14667,partner→partner,operational→operational,0.3,2.0,0.0,0.0,
2025,8,FIRM_0012,Amazon Web Services,target_entity,0.7652,Cascading Exposure,0.7683,0.9268,0.75,0.4573,1,8,cascading_2hop,FIRM_0121,Palo Alto Networks,FIRM_0069,IBM,0.08,partner→partner,security→operational,0.2,1.0,0.0,0.0,
2025,8,FIRM_0012,Amazon Web Services,target_entity,0.7652,Cascading Exposure,0.7683,0.9268,0.75,0.4573,1,8,cascading_2hop,FIRM_0125,PricewaterhouseCoopers,FIRM_0069,IBM,0.2,partner→partner,governance→operational,0.1,2.0,1.0,0.0,
2025,8,FIRM_0012,Amazon Web Services,target_entity,0.7652,Cascading Exposure,0.7683,0.9268,0.75,0.4573,1,8,cascading_2hop,FIRM_0132,SAP,FIRM_0069,IBM,0.14667,partner→partner,operational→operational,0.3,2.0,0.0,0.0,
2025,8,FIRM_0012,Amazon Web Services,target_entity,0.7652,Cascading Exposure,0.7683,0.9268,0.75,0.4573,1,8,cascading_2hop,FIRM_0149,Salesforce,FIRM_0069,IBM,0.09333,partner→partner,operational→operational,0.3,1.0,0.0,0.0,
2025,9,FIRM_0003,Activision Blizzard,target_entity,0.764,Direct Exposure,0.8293,0.7683,0.75,0.4573,1,6,direct_1hop,FIRM_0097,Microsoft,,,0.3333,subsidiary,operational,0.3,1.0,0.0,1.0,
2025,9,FIRM_0003,Activision Blizzard,target_entity,0.764,Direct Exposure,0.8293,0.7683,0.75,0.4573,1,6,cascading_2hop,FIRM_0115,OpenAI,FIRM_0097,Microsoft,0.2,ai_provider→subsidiary,operational→operational,0.7,0.5,1.0,1.0,
2025,9,FIRM_0003,Activision Blizzard,target_entity,0.764,Direct Exposure,0.8293,0.7683,0.75,0.4573,1,6,cascading_2hop,FIRM_0003,Activision Blizzard,FIRM_0097,Microsoft,0.11111,subsidiary→subsidiary,operational→operational,0.3,1.0,0.0,1.0,
2025,9,FIRM_0003,Activision Blizzard,target_entity,0.764,Direct Exposure,0.8293,0.7683,0.75,0.4573,1,6,cascading_2hop,FIRM_0110,Nuance Communications,FIRM_0097,Microsoft,0.17778,subsidiary→subsidiary,operational→operational,0.3,1.0,1.0,1.0,
2025,9,FIRM_0003,Activision Blizzard,target_entity,0.764,Direct Exposure,0.8293,0.7683,0.75,0.4573,1,6,cascading_2hop,FIRM_0084,LinkedIn,FIRM_0097,Microsoft,0.15556,subsidiary→subsidiary,operational→operational,0.3,0.5,1.0,1.0,
2025,9,FIRM_0003,Activision Blizzard,target_entity,0.764,Direct Exposure,0.8293,0.7683,0.75,0.4573,1,6,cascading_2hop,FIRM_0060,GitHub,FIRM_0097,Microsoft,0.13333,subsidiary→subsidiary,operational→operational,0.3,0.0,1.0,1.0,
2025,9,FIRM_0003,Activision Blizzard,target_entity,0.764,Direct Exposure,0.8293,0.7683,0.75,0.4573,1,6,cascading_2hop,FIRM_0069,IBM,FIRM_0097,Microsoft,0.14444,partner→subsidiary,performance→operational,0.5,2.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,direct_1hop,FIRM_0012,Amazon Web Services,,,0.4,partner,operational,0.4,2.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,direct_1hop,FIRM_0097,Microsoft,,,0.4333,partner,performance,0.5,2.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,direct_1hop,FIRM_0114,Open source community,,,0.4667,supplier,operational,0.6,2.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,direct_1hop,FIRM_0117,Oracle,,,0.3667,partner,operational,0.3,2.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,direct_1hop,FIRM_0121,Palo Alto Networks,,,0.2,partner,security,0.2,1.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,direct_1hop,FIRM_0125,PricewaterhouseCoopers,,,0.5,partner,governance,0.1,2.0,1.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,direct_1hop,FIRM_0132,SAP,,,0.3667,partner,operational,0.3,2.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,direct_1hop,FIRM_0149,Salesforce,,,0.2333,partner,operational,0.3,1.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0069,IBM,FIRM_0012,Amazon Web Services,0.16,partner→partner,operational→operational,0.4,2.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0115,OpenAI,FIRM_0097,Microsoft,0.26,ai_provider→partner,operational→performance,0.7,0.5,1.0,1.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0003,Activision Blizzard,FIRM_0097,Microsoft,0.14444,subsidiary→partner,operational→performance,0.3,1.0,0.0,1.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0110,Nuance Communications,FIRM_0097,Microsoft,0.23111,subsidiary→partner,operational→performance,0.3,1.0,1.0,1.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0084,LinkedIn,FIRM_0097,Microsoft,0.20222,subsidiary→partner,operational→performance,0.3,0.5,1.0,1.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0060,GitHub,FIRM_0097,Microsoft,0.17333,subsidiary→partner,operational→performance,0.3,0.0,1.0,1.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0069,IBM,FIRM_0097,Microsoft,0.18778,partner→partner,performance→performance,0.5,2.0,0.0,0.0,
2025,10,FIRM_0069,IBM,source_firm,0.7561,Direct Exposure,1.0,0.939,0.3171,0.0488,8,32,cascading_2hop,FIRM_0069,IBM,FIRM_0117,Oracle,0.13444,partner→partner,operational→operational,0.3,2.0,0.0,0.0,
